5018,835
78391,366
40941,305
5850,698
69790,68
65359,215
26931,732
83744,108
58465,517
14701,209
45675,77
53591,103
28813,350
38506,189
44278,687
105378,904
95333,846
80515,92
688,773
44917,168
60547,237
56979,533
63806,368
71700,216
71211,83
105917,38
13452,454
53535,500
50108,248
35621,455
23758,225
73669,208
100127,840
52606,20
92414,38
89196,374
25967,171
27030,166
80617,466
23830,224
104614,746
81632,473
36661,413
78791,842
86874,561
10725,459
24157,10
44449,168
55506,11
12765,400
95542,21
10067,692
37381,372
66418,566
39878,458
8891,120
34081,395
41765,135
103219,193
7568,361
109821,634
26192,484
57786,536
82518,456
70063,219
93971,619
20655,723
39319,275
71565,156
65898,568
46197,77
57407,533
41262,32
28971,312
19568,831
84681,791
27306,171
93692,666
9824,700
110741,158
87968,600
41056,780
49476,361
1558,360
7621,361
70410,893
10835,911
106299,734
49101,697
48728,107
73456,140
102719,19
35779,455
76109,635
52778,247
80536,596
40008,458
1431,267
7920,692
103758,547
10172,700
85739,474
107373,734
2361,902
102062,398
89258,638
62747,657
99301,855
71965,83
41815,691
106662,228
67954,100
104650,746
104823,38
11767,702
97307,150
17351,707
230,663
540,418
19686,160
8428,761
17698,612
29616,164
71913,83
38890,195
81893,688
36442,395
42233,137
36097,395
6524,226
74767,255
66558,424
49267,462
51576,363
85873,561
101238,892
14213,86
89332,371
71111,492
87569,133
39889,458
103672,739
63808,657
104237,739
78928,441
25145,540
69946,83
62893,74
44193,77
34782,395
111222,494
62063,486
75125,255
91053,673
41778,691
92539,758
7224,459
91878,666
99255,855
52988,174
18109,851
63611,74
27104,107
37902,535
12375,617
52228,462
30565,649
9034,459
96493,542
109131,494
15888,609
28099,907
110600,193
11542,396
4646,459
111034,305
64954,624
64003,592
77926,366
76078,635
37688,262
24667,540
835,267
106781,228
33107,395
23172,511
33490,611
106325,667
83078,108
4528,585
35715,455
59382,445
49511,248
44770,77
95700,40
75885,635
233,652
54588,91
26563,732
101378,840
63932,657
68984,682
37673,262
34698,395
107244,424
81724,473
94756,271
79028,230
34397,395
77660,366
63420,228
63719,38
31794,304
34699,376
37056,458
47264,121
43701,77
1153,267
12032,456
51426,361
81089,227
10243,700
26349,171
102863,855
90897,71
52790,20
105642,755
70242,220
66280,277
37129,458
73665,208
16828,612
108814,255
39059,458
110273,653
99674,17
85571,133
7039,459
59420,30
53424,664
91045,903
105756,444
6283,361
95415,332
75571,616
70890,216
35109,395
87015,445
89162,750
45132,419
22018,665
1496,663
82166,317
33017,503
38549,458
88759,529
48425,107
108688,494
16777,235
42420,780
62355,368
15467,86
81911,688
4728,835
109698,53
64160,368
110387,128
39796,458
23725,225
22186,604
109813,274
10997,456
18087,707
44149,77
76119,402
105041,193
97094,203
58392,258
76497,635
54066,238
12327,692
80431,230
89192,416
79262,233
93211,145
96715,720
87888,445
41416,691
16089,612
54165,412
80913,233
96610,203
70190,68
14506,86
82626,119
46478,107
22449,236
20184,18
87974,474
15506,383
18179,707
13494,193
77131,146
24135,10
22191,604
46714,138
106981,485
66571,267
80094,403
71916,156
77593,213
27238,805
102490,29
47548,201
64366,749
28692,430
60269,683
80130,466
35327,184
32421,183
79349,596
35925,775
42707,629
88761,529
3654,585
66176,568
82984,108
76680,736
64224,730
34046,395
70342,83
103349,537
9626,162
33179,395
70286,492
1926,457
52965,270
87125,445
48402,107
81905,361
62504,592
50970,462
23385,607
69060,410
105478,537
7673,459
4071,835
10730,830
64190,730
64030,368
12495,692
41218,137
24423,30
101136,7
5145,459
32408,183
28862,658
89791,638
108447,128
109950,634
56995,533
45264,461
93700,666
13445,400
71265,80
9214,429
33666,503
30075,430
94986,417
81839,108
87638,600
103169,234
58780,517
81470,396
73501,428
89756,638
23519,30
34804,709
4548,361
85815,706
6170,459
51860,361
41099,595
51438,697
80735,686
60314,654
9436,926
61298,683
89706,451
59006,287
92840,43
78795,466
88171,706
55947,340
110692,53
74768,255
33505,611
15396,454
107954,42
110594,822
27695,51
36431,529
3259,81
107555,734
98351,668
48761,848
34072,395
67900,100
18995,604
63488,657
83328,361
35870,689
33351,395
71730,545
53951,664
3279,587
48830,848
8639,120
70504,220
33013,503
64306,749
98217,600
70348,83
13789,482
73796,428
68474,669
104957,193
55215,91
19077,495
71457,156
1574,418
833,267
14680,86
24047,10
4150,911
49489,361
87788,284
63306,508
26330,171
24360,236
15145,175
53597,103
28399,51
86463,561
7935,692
109050,494
71658,156
98076,542
74966,705
2211,663
102420,855
9681,596
87390,133
45783,717
48018,39
32638,455
22357,148
50471,462
27587,166
106062,734
107593,444
107017,228
65681,568
96649,542
8274,761
38819,458
24782,107
16647,436
87916,600
18665,24
53770,174
56783,534
106750,894
9261,925
57260,397
71931,492
54672,11
18365,612
26433,732
56675,490
30699,430
49384,248
19040,604
73358,571
43327,678
62158,486
33482,503
37639,464
59212,30
19294,550
51643,587
57592,478
53204,576
108205,494
17395,851
111173,193
17890,342
48620,587
35461,611
28259,558
976,418
38904,367
7104,134
27790,558
44610,77
59962,252
13476,454
68839,841
72681,428
57708,536
40975,108
83610,142
37670,262
64365,740
24560,298
102162,630
52824,239
49376,248
55660,270
9426,926
30410,649
61423,715
95236,313
59538,433
60085,258
59045,654
76885,366
36676,662
52159,453
21833,431
7100,108
37617,195
18900,160
34855,455
55983,710
39681,458
104637,746
38467,195
59963,654
12416,617
80447,231
33452,503
12811,628
86514,706
56257,533
65281,711
12161,361
86450,561
30049,430
82560,361
91169,512
62122,74
19889,555
22124,604
64259,740
72253,140
36080,395
28512,305
19946,804
103388,904
70948,216
31658,824
6324,925
50656,462
101187,7
22786,224
53492,664
63457,731
14210,228
95999,846
96046,846
65896,568
13606,454
49368,363
40848,460
77941,891
61235,237
17423,744
28278,330
92857,43
75348,208
52384,169
84728,206
71585,156
47481,141
61843,731
99736,892
104894,193
48580,107
4143,761
84583,688
14044,789
101354,840
51799,697
92203,364
54031,412
82970,134
56478,477
77928,366
79387,596
30698,430
104407,725
25175,540
25581,907
78283,635
8782,210
383,418
87655,445
99467,625
107509,444
49241,462
60552,73
81183,466
12996,193
7807,925
48947,163
87389,133
93720,666
10753,459
74197,208
4496,361
8520,751
96078,671
45674,77
37437,458
55258,708
56159,477
53674,11
80092,403
8668,120
75137,255
82374,792
21109,218
2479,902
27320,171
57125,532
97140,3
49086,363
35875,689
40125,595
109960,653
7804,925
10926,459
31110,375
1102,663
88190,706
54532,91
27178,713
99671,17
22031,160
90130,852
69357,80
68567,100
75234,428
49599,363
65854,749
5443,835
14294,548
110795,631
17975,707
35814,455
106526,667
76591,736
5342,520
101515,178
107341,444
3521,439
98799,850
77285,366
52146,247
86581,561
22235,160
36970,458
58128,536
84347,688
42034,595
61547,74
97367,487
5038,361
89167,638
97886,518
35974,299
80099,403
10250,700
24189,816
106759,894
89384,371
104810,38
78663,226
91519,666
45999,554
29521,587
78045,549
82715,702
54866,103
5242,835
33759,503
77959,523
43543,461
47827,107
101782,855
39238,275
52803,270
46496,141
94439,812
23158,224
32892,395
101827,7
60518,654
75259,428
111035,305
108904,631
33197,395
74526,428
50322,615
98644,3
57758,534
5313,754
88084,636
65090,569
12471,692
96227,803
55099,103
65109,72
12395,456
9813,700
15301,193
71751,83
63567,38
19091,160
62871,74
39117,349
5312,754
77923,366
97478,720
20534,550
100168,7
87369,133
9103,429
106405,667
24661,540
29265,427
44583,136
15497,86
86162,706
7021,361
10569,700
22723,514
54038,412
49195,453
66198,267
32005,183
75007,428
29056,686
76917,366
32344,658
110861,383
9187,925
7362,226
13357,454
30515,686
30360,430
36985,130
57894,534
542,418
104886,193
4906,439
49723,341
13506,193
72206,428
101681,855
22209,148
72007,428
19758,160
50092,248
15329,482
88987,371
81495,361
39263,275
30593,649
81350,361
66190,267
108582,494
5881,761
38570,458
51106,247
15709,400
106732,894
16608,170
101351,840
38585,650
5420,442
28633,183
62261,486
45259,461
59620,237
91370,451
5384,442
35596,611
70902,216
97360,836
106702,228
106067,734
92227,725
7252,692
6163,459
54360,91
82797,863
71707,216
87325,284
93548,666
11348,463
32998,503
21872,207
66834,650
47918,39
37233,650
62146,438
81865,688
72823,140
83973,467
71284,83
21851,160
33352,395
109930,634
31105,48
62866,74
84189,692
109242,407
70791,98
23216,224
70078,219
58628,156
1315,663
6889,925
44898,168
97537,541
53119,576
98959,850
1620,360
6167,459
107258,444
82796,863
32410,831
83190,142
12413,456
68352,400
50736,462
84443,688
96539,184
14184,400
31530,658
15414,454
11505,361
155,663
31380,375
5514,439
8532,751
110245,274
76806,736
72291,104
52189,453
103665,739
7033,737
16253,229
83252,396
84253,692
81295,403
102544,855
82892,227
50643,697
13870,193
95860,846
55684,708
37790,458
1724,575
97336,487
19477,553
57311,529
94242,846
6217,692
23162,511
100558,17
99090,518
103775,746
50691,697
4903,439
68384,522
13919,628
95143,330
40057,189
46888,107
14328,209
78140,549
22506,12
52828,91
108187,494
76470,635
51252,462
109424,35
34657,395
38887,195
2730,663
15184,193
40145,595
110393,128
101593,625
87198,706
53413,103
60533,73
26353,171
28526,305
74905,255
97789,3
95486,272
103384,904
92845,854
60448,683
57980,477
16562,735
105734,513
27545,732
18327,851
39292,572
81345,361
31082,82
32611,413
63357,731
38485,189
100555,17
89874,371
58706,237
54547,91
9533,925
14010,86
44488,465
50263,453
19158,24
42686,452
45319,633
31919,183
14855,789
54560,91
21712,211
11220,692
57659,536
96236,803
69861,156
39011,572
85115,701
94733,272
36496,455
109766,53
106432,667
53372,547
20244,550
5583,459
107543,734
82469,456
107076,228
68636,847
76335,366
80396,67
45414,461
16837,235
10312,700
73653,140
20824,218
38084,200
73637,208
74866,616
54906,664
110786,631
47268,121
31440,82
29112,430
106543,444
66806,569
60022,237
23538,30
88049,133
32448,85
108644,407
47518,141
84833,701
15177,193
67010,841
66235,568
2101,425
48673,603
21042,550
83116,361
14592,789
66798,267
23935,606
85389,660
52003,462
88327,706
22253,160
42098,460
73800,428
44291,461
19856,654
35914,775
75858,635
105875,38
38817,458
44072,298
102279,178
4099,835
65743,566
11819,456
101091,124
82782,863
14486,313
18096,851
108072,407
108989,631
20241,495
40528,137
84724,206
23048,607
93283,666
82546,361
100675,892
4476,608
47892,39
22906,225
50214,453
110128,53
44975,168
27652,558
27910,558
17768,612
102334,178
36912,130
102776,840
105320,746
77051,146
82393,155
110541,128
53549,547
13186,400
108652,407
54051,743
107163,875
108532,788
103705,537
28408,51
4581,911
81754,473
98471,720
72946,428
9086,429
22214,217
9228,459
55301,91
71483,38
49302,109
85366,857
9104,429
49386,248
1929,457
81554,361
33433,503
20712,160
28045,171
41969,179
105574,894
94609,272
13388,454
104947,193
64652,738
5253,587
17394,851
63903,508
55067,103
19479,218
30356,649
96856,850
99453,625
28385,171
59803,433
106689,894
104053,537
107432,485
28610,430
109964,128
103827,234
85064,467
90929,90
56869,533
17675,707
63019,74
62062,362
26745,166
102946,234
55353,11
57626,830
31716,448
35054,395
14418,789
57210,477
88689,529
2770,267
40628,460
38021,25
28143,907
108640,407
58305,533
67575,203
95936,294
68485,522
109838,274
16603,170
100683,892
23804,196
30022,430
2851,902
110436,128
74231,616
81127,403
40979,108
4853,439
2282,418
47322,201
86052,445
97996,850
10052,692
5589,459
73546,428
38194,650
95155,21
52415,248
72297,104
56466,533
63727,731
34541,674
98206,3
18233,639
108013,653
78259,366
55928,70
47475,141
48444,562
44194,461
15322,482
105325,746
13778,482
86424,284
16889,235
5774,761
106551,444
5512,439
94170,40
68879,841
31288,123
53173,576
2370,418
77277,366
47300,121
43871,461
45871,496
80122,466
13221,175
84864,467
57732,536
66951,568
70082,98
95098,272
72453,232
43115,177
62270,731
106904,485
84752,108
100778,627
17500,144
41664,691
47249,126
46391,141
92197,38
82302,317
107553,444
48410,107
38315,458
69476,83
89360,371
4546,361
100525,630
58660,237
27072,558
32992,503
33811,395
12762,400
44474,168
93529,27
100146,19
28660,430
91925,125
70977,156
82436,155
27528,558
96937,836
52155,169
48257,107
66781,568
17705,707
58969,654
15383,482
78488,842
18854,550
33804,395
84461,467
100917,855
55190,708
25169,540
42157,137
89749,638
107743,667
41454,137
58949,654
67887,693
70889,492
72806,571
79963,466
22574,236
98278,600
107136,894
39839,458
83218,756
64907,624
30683,82
32826,395
72718,428
3331,587
30862,48
88886,750
39841,458
52831,91
43243,460
34296,395
33897,709
62644,731
104151,904
28589,658
60983,237
66736,568
63018,74
58130,748
19872,218
66801,740
21809,550
82042,361
34133,395
52085,361
110470,128
60132,258
107292,734
74977,705
96384,803
73498,428
31630,658
92391,38
35668,413
99222,518
66837,569
9321,459
19207,654
95875,40
20996,550
84848,701
35163,455
55921,70
91898,666
98793,836
28687,649
63081,74
21719,211
4176,911
87606,133
106728,894
41053,780
99150,518
88842,879
49455,361
70817,545
26171,107
103183,234
44686,136
49633,453
37133,458
4494,361
51840,247
6389,717
398,747
1825,360
9060,120
22587,12
61869,731
99915,15
38275,572
22777,224
29084,430
70279,492
28396,51
110181,274
49506,248
97547,541
5214,382
29284,427
77662,366
105727,444
72493,616
81459,155
2736,663
50990,462
73065,428
25063,540
46219,717
11455,692
36358,395
49853,341
15624,209
51772,169
93260,666
44813,461
29177,427
46207,77
87963,600
5899,439
110562,128
34928,395
103436,904
29270,427
22302,193
68865,841
34102,395
17475,707
74114,428
30875,375
39581,189
796,267
95575,846
33477,611
111262,634
46280,776
74320,140
14798,789
73979,428
3450,78
98737,14
8526,120
74388,140
50381,453
101550,625
48894,143
82876,587
16412,235
65084,267
61456,368
51529,247
94537,131
80568,466
17105,707
55256,664
5789,761
7171,925
36680,189
88831,332
17712,707
62898,657
39399,458
65651,267
1633,575
102045,892
83633,531
15776,612
103649,193
35927,299
3103,267
100271,855
83341,206
107335,734
50637,363
92161,725
19950,332
24859,907
98754,836
71984,156
100003,593
97356,836
94001,671
49451,248
104880,193
52514,184
32940,481
102202,840
13663,400
109106,158
83642,108
85564,627
86403,706
56686,533
47381,46
30026,430
91232,638
75895,635
80467,230
60388,237
97649,850
111313,631
7042,924
18372,436
6261,459
11906,459
24397,236
85561,133
57676,534
2408,267
41177,761
106187,626
93587,666
106907,485
74649,616
109260,618
34432,395
1919,457
93043,43
104849,904
42127,137
65389,740
16517,8
19403,550
71094,492
39522,458
36168,481
12524,361
3030,457
77613,213
1740,246
14484,313
4564,459
80942,227
95242,789
98320,3
35724,587
26414,171
77112,146
98067,542
11325,911
65315,730
38717,458
14655,628
101427,211
22355,160
84572,467
81178,466
69544,220
78091,635
67514,847
81992,223
72307,616
25254,540
50607,462
34053,325
103001,904
99677,593
109380,631
75292,428
93322,666
18579,643
108114,538
62172,508
85102,701
47486,153
53440,664
83638,142
69449,156
54334,500
80670,466
76352,635
107436,485
109843,822
39635,275
99353,23
88795,804
107453,485
102338,178
21525,550
65150,277
71561,156
27394,333
38833,458
25280,540
108098,494
88961,451
20779,261
71107,80
95533,846
12594,361
86165,706
24567,298
4879,439
97935,850
31331,649
100372,398
8049,692
46404,141
6455,925
110338,128
83016,661
82954,134
29525,183
33611,455
1110,267
67288,100
63040,438
48200,107
39972,458
29092,649
40754,719
48432,107
62370,657
6286,361
24663,540
63120,38
82568,223
37738,189
108206,494
63314,228
39595,275
78690,226
38973,458
100060,19
39465,458
25298,166
36313,395
70002,220
57854,710
61896,657
18051,609
46539,121
107706,321
71462,492
4525,911
48353,107
66878,267
49286,169
47437,831
48487,107
2070,267
39209,458
78852,842
30790,164
52871,91
110595,822
41829,691
85315,718
38603,366
23392,225
72861,140
109919,634
21533,550
14978,334
35006,395
45820,496
4362,575
15022,628
20077,218
56176,477
7055,361
54317,239
108347,494
36632,662
43409,460
41751,137
89938,512
90804,638
32909,395
21024,160
37507,458
63988,657
9186,108
42903,510
26890,732
29430,427
13930,86
55615,91
76280,635
51184,173
75479,616
60589,237
40921,305
40586,834
109926,634
65295,424
71054,156
104531,537
37845,119
761,267
90400,638
31204,430
23504,606
11394,661
58101,533
15016,313
76543,838
111340,631
10407,459
58648,517
32525,539
3254,81
92681,270
105683,755
14529,923
82601,456
33069,395
78106,635
37649,464
73817,428
57367,884
12164,249
18139,851
84719,467
108073,407
55833,240
35068,395
32414,831
35120,395
15377,454
11539,396
90643,374
70255,156
51194,361
5807,761
20210,550
69300,492
57033,317
102374,211
111256,494
21237,550
19391,604
242,267
1747,360
50509,361
19926,555
107894,894
67695,406
104456,725
90970,416
8166,692
39612,275
92019,565
71614,98
64400,740
33554,376
47756,39
41658,691
70009,220
108725,494
107038,228
30136,82
78030,523
56809,70
73890,428
95868,846
46557,121
29356,789
59007,258
37406,458
41283,620
49170,462
3759,835
64519,267
24095,13
10560,249
111124,866
90690,638
58583,156
58018,122
76108,635
100862,855
22583,236
82550,688
95466,272
2716,457
35380,395
102517,398
104990,537
77606,213
110460,274
15048,334
28877,658
97363,487
69012,920
91266,638
9579,459
36238,395
99727,892
55994,70
61711,731
41291,620
106936,485
74507,428
24219,12
67382,288
92549,758
56186,477
9874,570
2924,244
13805,482
6836,832
61242,237
61952,486
676,297
7600,361
20365,218
15570,209
101392,7
43551,461
94781,519
3219,361
84097,858
45304,461
68973,841
57781,536
110556,128
73842,616
78960,441
85062,696
70983,156
107832,444
21855,160
36633,662
75100,255
80771,466
48405,141
23268,514
55585,270
100796,399
36267,395
44040,465
86326,706
108344,494
32916,481
68766,100
65184,277
22692,224
71184,282
440,418
87735,284
15588,86
77474,112
36341,614
25003,540
25290,540
13392,454
63060,657
55863,710
77361,213
36704,189
54713,11
60876,433
105765,444
28305,51
33280,395
43276,177
19006,604
48433,107
54841,708
10905,459
65079,569
89280,374
62617,715
59065,654
107064,667
71905,156
52297,20
92014,666
66216,568
88864,750
59655,433
53393,708
86454,84
37695,262
82872,587
51930,462
28026,171
47175,657
27649,558
45296,717
108374,128
28883,427
60886,237
8360,913
109999,193
6553,420
109256,407
69730,80
33245,385
47364,121
71897,492
15698,209
85793,706
84677,587
21916,604
36240,413
63925,508
100408,398
5,457
90987,451
75994,839
39927,452
90334,374
48198,107
36692,189
86579,561
32827,395
94504,131
51715,453
72937,208
85252,206
39912,458
65809,269
93071,364
63208,657
67438,847
24107,514
27170,910
99425,625
5872,761
48401,141
73658,208
106375,894
86765,284
15448,454
5310,754
8374,761
88253,627
64577,711
101671,855
9570,925
88145,706
24634,558
48259,107
40981,108
62464,714
102326,855
10492,249
25141,166
99449,178
82401,155
39390,458
22721,514
32136,172
105447,610
71976,83
110900,494
64016,657
55933,70
111327,494
29037,686
8186,761
75749,140
108088,407
14282,923
74603,88
20175,218
30519,164
41919,762
5270,520
95701,40
11830,361
53233,11
9451,926
40366,106
81266,466
8339,184
39992,458
39020,458
39855,458
50274,453
1066,663
49240,462
109478,822
106616,444
66867,277
105579,667
61127,237
21616,550
109076,816
23163,511
110994,494
13021,193
24948,905
3894,109
15971,144
100495,17
58124,559
47084,201
78137,635
2985,663
85168,467
98175,3
106418,667
37297,650
57798,243
50924,341
76048,402
47058,107
92880,758
4292,651
55431,91
44584,136
102068,7
36414,395
47843,298
5498,835
82620,392
86003,706
53800,91
13024,193
106800,228
21510,550
39274,458
62690,714
58105,533
15650,628
35891,481
11096,456
32874,85
52506,20
90164,371
34975,395
30146,82
27277,805
56693,533
18235,707
4203,651
48044,55
100856,855
64005,592
26300,171
68575,847
91722,43
85787,84
85302,370
54687,174
10196,587
37093,458
19153,160
38980,458
64138,74
109632,653
14324,400
79636,501
101760,211
28625,658
64876,624
75186,140
72717,428
84953,931
53910,103
68560,100
86292,445
95643,846
18512,235
111213,631
98794,850
19038,604
27817,558
67166,522
49556,248
58563,654
10457,249
47689,39
17099,144
33988,395
30344,649
93451,666
79317,506
87423,445
51601,20
34139,395
51310,247
104742,746
57088,533
96449,21
84361,688
105206,38
29861,658
93547,666
96655,542
88573,660
86246,445
24035,790
67749,400
100385,398
84850,95
84979,55
97453,720
89173,638
66161,566
35395,383
21078,553
13398,400
89578,71
96727,850
18093,851
52566,248
64755,568
76614,736
98291,3
76378,303
92722,270
15011,628
48989,759
9400,925
42225,762
31844,183
10957,786
33690,689
8914,120
92735,270
9151,925
68638,669
87193,284
67531,601
1538,663
19773,160
81779,361
77988,523
70097,98
88517,284
7632,761
37239,650
43797,47
7097,108
94098,846
60272,683
25681,587
79246,466
15855,147
109149,407
56281,533
87324,284
106880,667
48107,343
753,663
34220,455
108831,631
44391,77
41704,691
53777,91
103732,537
14518,400
85311,370
3124,663
19221,896
47379,46
71616,98
40170,108
47829,107
81399,155
68797,693
49458,248
36135,326
19189,654
96490,542
46842,141
105521,234
29609,430
98071,542
7805,925
82761,227
43943,461
19762,148
34302,395
95250,789
101609,178
72700,428
8697,108
106882,667
32515,539
106419,667
28263,558
53904,664
105761,444
4832,439
75932,36
56519,477
7799,925
101164,7
78695,530
50854,462
31367,649
37932,434
77111,780
42292,137
15957,144
50834,462
73207,428
15475,454
52471,20
107454,667
45700,461
58935,258
929,418
11877,459
54561,91
13726,454
101064,625
78385,366
95457,272
42727,452
87817,445
30937,375
79567,596
65634,267
64018,657
21165,881
82366,155
110138,816
92384,38
21289,604
90422,638
109025,313
1763,575
99105,542
39340,458
60727,237
90093,852
82552,223
45009,136
71673,492
5170,262
100864,855
53223,576
61117,30
54824,452
16245,707
105367,725
91517,666
75577,616
82218,105
24806,51
5973,925
45588,419
27966,51
54747,412
59905,237
94400,846
45724,77
109906,128
93520,666
20730,256
73949,616
9160,925
107822,667
34953,395
64693,215
500,418
24850,907
13158,175
3109,267
62565,657
93303,43
34257,395
94855,516
88267,706
48648,39
40348,106
104967,537
1399,267
50028,341
25548,907
50554,462
106137,667
96096,677
58816,433
10383,162
14367,209
109470,822
66512,738
24694,540
76624,635
77114,332
14984,334
54264,500
73395,428
105936,667
42018,595
86124,561
20289,587
94145,846
71898,492
14250,833
12980,454
42689,452
75676,499
79321,596
23798,196
23822,224
96381,803
51923,462
41169,460
18743,587
24990,330
89325,371
88878,587
53010,270
82887,227
103949,746
96073,671
84406,467
101098,17
84083,858
19280,495
1629,575
99812,892
101646,625
103600,904
26678,171
91937,666
26896,171
48292,107
24117,10
56666,533
90241,638
26160,107
109741,53
67019,841
85352,370
19874,654
68021,100
61329,237
1062,663
80707,466
72722,428
72347,232
30263,430
104086,537
101994,17
86753,706
38394,695
2237,418
93429,666
31557,658
42841,510
59058,258
65969,569
89996,416
44669,136
46382,107
71085,492
15948,707
68181,203
52906,91
90619,852
5943,439
34000,395
72136,705
37049,458
3186,663
69899,83
93675,114
86433,284
101092,124
68519,669
51862,247
12353,692
80430,230
34067,503
78111,635
102847,855
3936,439
1117,663
94257,816
90129,852
7121,361
67042,250
24541,558
90339,374
95,457
26606,558
57739,534
33474,611
28211,558
82749,361
8237,899
30681,82
101311,7
57666,536
30657,430
90639,451
57555,710
96412,803
20624,550
8986,120
25045,334
45459,461
10278,911
23027,607
75775,499
109345,631
52377,248
888,418
55686,708
94830,516
984,418
99296,855
68013,632
76444,635
13381,400
8938,162
82520,361
102521,398
26659,558
52675,20
69276,601
9553,925
1511,663
73453,140
72560,232
43422,177
41270,32
87584,474
109498,193
103335,193
56277,533
101120,17
57543,478
640,246
20914,160
70789,167
33258,385
77769,112
42319,179
98777,850
1243,663
96920,76
94275,40
106842,894
90879,71
13255,454
62615,714
59178,433
21209,160
12608,361
52709,462
79029,230
11403,463
45255,717
108827,631
14683,86
88861,750
51460,247
103043,746
16306,707
25763,107
64970,267
62032,362
16238,229
70405,893
6453,925
38530,189
28144,907
2970,483
70403,409
77776,549
33964,395
64263,730
32227,48
80581,466
107596,444
5990,608
38992,458
91314,638
15548,209
68146,601
15244,400
37020,130
58622,156
64058,657
61587,592
71688,98
8201,692
52450,697
63352,731
20414,604
43860,149
73617,140
9428,926
20719,550
62099,74
104062,537
23352,225
35213,395
10171,700
104514,610
6569,420
104240,739
44859,419
11510,155
79395,110
80777,466
107694,843
25267,166
15818,609
98884,542
9073,429
3930,147
53883,664
90262,71
13733,86
29774,658
6273,361
105094,725
46964,141
88536,284
72564,104
38810,458
19126,160
17321,707
97225,3
91551,666
91773,43
75670,499
35424,611
21424,218
107945,128
22499,12
34637,395
66412,568
3859,147
40853,460
61185,433
70607,219
85002,389
66158,568
87092,445
53219,576
105091,725
110581,53
21308,826
105895,626
49716,341
85401,660
84571,467
102973,184
10839,700
11681,911
66135,740
95139,330
41417,691
50472,462
7430,226
79226,466
25444,558
99498,625
104319,610
28089,907
95321,829
34643,515
33952,395
50206,453
66095,740
90421,638
56001,31
54652,576
63994,657
45108,47
80060,404
97915,850
5965,439
106497,667
81412,361
87585,133
100966,178
72549,104
40830,137
55715,91
43937,496
86638,706
45842,136
26270,171
23380,225
37175,189
11180,361
5963,911
45569,77
43086,187
25794,166
50701,462
25960,171
94480,131
33478,611
103910,234
31433,82
19721,160
85350,6
81698,361
52086,361
5151,459
75521,255
77201,159
8855,721
44965,168
62775,74
7256,361
108948,631
54241,270
78167,635
80504,92
55475,11
66907,624
61687,657
26306,171
87583,133
60784,285
85852,561
35684,455
21619,550
11949,456
41665,691
47216,107
31743,824
29297,427
83098,108
63178,657
70899,216
50491,341
100529,17
19488,218
78451,403
84487,467
12582,361
89505,638
89738,638
37152,189
86419,284
42436,305
109591,128
32362,48
63819,657
89707,638
14915,628
91718,43
38633,458
22999,10
34996,395
