43208,179
94511,846
36377,395
71447,492
55598,91
78618,441
97037,150
65439,424
84532,688
98327,850
61682,657
10999,456
2737,663
77549,112
28903,427
49543,247
28870,427
84242,692
20633,218
100662,892
2355,418
106798,228
35158,689
40912,305
31309,123
90817,638
103722,193
64368,749
110446,634
59135,30
67135,522
102377,178
67380,288
49278,464
53292,174
35693,455
19879,218
13389,454
71494,220
47717,107
49397,248
4638,651
20696,550
84191,692
59474,30
72351,232
23683,225
78291,635
97248,836
41286,32
76849,736
46278,272
15214,175
49180,453
84564,467
4391,575
11648,456
82050,692
28519,305
78533,842
95954,846
27694,51
93443,666
69853,98
35701,455
20626,550
53049,270
73658,208
90887,71
39550,189
104592,746
9355,911
87118,445
191,267
71846,220
22661,224
51937,462
67191,400
32069,427
86430,706
83306,396
20256,160
211,663
50077,248
98652,3
57994,243
89122,512
64931,730
34382,395
68064,669
55308,174
50863,341
88657,529
60621,433
36487,395
33476,611
53540,103
28,457
33071,395
26241,171
12343,692
59364,237
61940,486
5654,764
16202,707
73567,193
14422,789
94653,272
19704,160
75546,571
4683,439
58297,533
70345,83
19437,604
12954,454
95966,294
105667,755
108972,631
29351,164
60107,237
10687,830
35394,383
100853,625
40736,510
71358,216
69009,920
104029,537
19288,604
6339,361
38685,458
36368,395
54208,91
84674,587
86076,189
24597,298
58576,156
53797,91
93284,666
109771,53
24511,298
17760,707
10098,925
44794,461
6098,459
63353,731
54741,412
55727,11
48066,39
7536,459
71148,83
1708,418
46576,138
5851,698
53980,103
11786,688
16021,488
44032,465
51631,20
19241,654
23076,10
15035,628
68631,847
106287,228
14228,175
73427,428
102466,855
89038,416
82067,692
97341,487
50452,453
63307,438
11237,692
88801,529
18972,550
36089,395
11392,617
4747,835
32444,85
5165,911
100909,855
99472,625
53589,664
66509,267
66052,277
57484,533
43380,186
105104,610
96531,720
11006,361
93828,586
43955,168
65604,704
95250,789
42209,762
2648,457
85454,570
73660,208
34882,395
9165,108
53792,91
30156,82
15832,609
16160,612
18706,148
78510,403
2761,267
27328,171
16946,612
56671,533
311,663
54203,91
94499,846
6756,925
10176,700
99336,855
104133,746
111202,193
85468,84
11023,361
59888,237
43974,168
82551,108
109855,822
93731,27
88329,706
16083,612
104813,904
91695,666
106323,734
9338,717
29474,164
92933,125
53464,270
14257,175
54232,270
87288,284
16527,707
45963,419
27676,732
9540,700
45331,461
28779,430
103012,904
31735,448
22640,224
91636,565
101072,124
50542,341
7938,692
87263,600
11777,702
90633,451
11963,585
52047,462
80396,67
30179,82
65094,267
57208,477
8227,761
55093,103
25662,107
39482,262
4129,835
18905,160
58950,287
51207,341
97463,720
48060,39
5856,761
75690,499
81491,396
26590,107
55475,11
63928,508
3668,119
92536,758
15361,454
108664,313
11043,476
54923,664
32789,395
4626,459
39179,262
97505,720
27416,880
11226,692
92916,125
31142,375
57511,533
111294,494
41873,762
56334,477
101362,7
80651,466
13494,193
88855,750
31772,680
100713,816
85707,600
26479,166
33312,395
104863,746
66186,568
26792,907
19215,654
47223,497
81231,393
20372,256
49474,361
49125,169
105526,234
22685,224
78792,842
21364,550
80803,596
97678,850
70688,901
32055,427
20476,604
88923,852
88034,284
7309,414
79152,441
50377,453
16503,612
25252,484
13640,400
101305,630
18426,851
87599,133
13205,175
76503,635
41497,137
110624,822
31591,658
97732,3
20489,604
15467,86
33052,503
110972,529
101232,892
70488,409
78064,635
95961,846
22038,665
19262,218
59993,517
78759,403
669,297
5542,520
73780,616
77711,672
110639,193
78495,403
32793,395
36815,130
89880,71
62492,715
52429,20
85971,857
22532,12
56954,533
12347,692
109253,407
43560,687
471,246
18466,421
84841,701
80008,745
89496,451
58222,748
11163,361
34323,395
45918,77
28698,649
15027,313
30743,82
49556,248
20702,550
2290,418
37612,195
86089,561
4562,459
2600,41
60026,237
10151,249
11551,361
92161,725
81840,108
104294,904
11891,155
56447,477
49965,363
30452,123
66319,277
15540,923
66524,267
95901,40
110914,274
84223,688
74633,616
7525,692
50614,697
6413,925
43939,496
77818,523
93800,666
77239,838
74486,140
4353,575
961,418
41705,137
108340,128
109358,631
106110,755
87111,445
29296,427
43515,461
44466,168
17882,436
102043,892
93559,27
44149,77
73965,616
11115,456
84455,467
29561,524
3783,835
18712,431
69239,669
35558,481
36406,614
10676,459
5401,442
51724,453
19296,604
28743,164
55935,70
34402,395
76925,366
106760,228
83936,467
10224,249
33220,385
34186,503
96493,542
7902,459
95986,272
87642,600
82439,155
30873,375
29205,427
101475,211
16810,612
36012,395
53697,174
17247,707
44435,168
104074,537
38092,195
64715,569
36437,395
111040,305
78916,403
68837,841
80351,380
53505,270
94224,846
42022,595
34670,395
5193,835
21429,218
24496,298
27771,166
78075,635
21636,550
20508,160
75020,428
56727,536
39893,458
85913,332
95883,846
57018,533
91249,638
91492,565
15566,454
60426,237
81867,688
30216,430
27749,558
50635,363
76196,159
29153,427
50057,180
23472,30
88271,706
101282,892
77461,672
62120,74
37582,464
111044,305
110033,53
44080,77
88358,706
78461,842
97552,541
100446,840
61884,574
97928,850
53581,103
37114,458
17664,639
16087,612
89585,638
51809,697
13970,482
14410,313
63587,657
93381,758
7616,361
73983,428
102960,184
42877,460
14694,86
83609,108
97275,487
2204,267
35208,395
310,663
97697,850
21593,543
70045,220
83722,361
81905,361
59962,252
71080,492
89262,416
100079,840
43409,460
53036,270
26538,732
93550,666
76282,635
71943,80
17209,436
18318,797
41748,691
91789,666
19945,332
31440,82
78183,635
35490,455
54387,91
71130,282
34027,325
97541,541
90010,71
67143,406
59791,237
46765,141
105338,725
10739,459
100654,19
85855,561
97663,542
8259,761
59064,654
107520,444
106996,485
34177,689
49138,169
92166,38
61848,74
28453,51
919,480
75768,499
12623,456
10434,587
947,480
19659,160
4469,608
100138,840
28955,658
95340,846
13391,454
29595,164
30821,430
29413,430
13676,86
37081,291
49866,363
338,246
46698,138
94017,846
60346,237
18929,160
42616,373
28090,907
28292,51
3577,918
44981,465
30025,430
23924,647
60956,548
33326,413
60981,30
4465,361
73467,140
51387,361
73863,428
61891,574
43950,47
41234,135
71711,216
42833,354
41664,691
84041,467
9859,925
79353,596
110944,274
14840,789
60623,433
73403,616
100485,840
50747,363
83260,396
83729,361
25868,171
24845,907
43485,460
75883,635
103916,234
108060,407
106591,513
69038,885
41763,135
70526,83
67979,847
55408,174
26868,732
82830,41
106728,894
102546,855
74369,255
56006,533
36990,912
84642,467
75268,428
12148,911
43718,77
33996,395
97838,518
70299,156
37723,262
17879,436
36687,189
71533,83
5923,822
15652,628
1378,425
18319,797
69399,83
35185,455
52172,169
93430,666
96316,330
56488,533
93742,758
10282,911
72365,330
90330,374
43958,168
25796,166
107893,228
16834,235
33187,385
52222,462
92390,38
103417,610
86110,561
8565,120
86210,706
17547,639
12050,155
48845,562
23939,10
32309,172
57982,477
8212,692
28957,427
42407,137
32971,481
108781,631
41934,762
38850,458
35993,395
58943,654
105447,610
75295,428
49907,462
13897,193
53737,174
55787,340
60370,237
75734,616
55165,270
106052,894
10843,357
103163,904
107470,667
59131,30
44644,465
76462,778
41334,186
28418,171
38317,458
512,418
89835,371
95175,21
27606,558
36529,395
42477,780
22952,225
66321,277
79814,466
41020,108
71536,83
78119,549
15770,612
92723,565
66217,566
87672,627
88082,318
95294,789
32470,539
45269,633
83673,108
58254,534
101203,892
40015,262
22573,236
51550,247
28613,430
9986,925
91067,638
5581,361
89511,638
106223,894
110525,128
32356,658
50751,361
81139,263
2252,246
30,457
17056,851
96077,677
892,418
26341,107
109283,816
16806,612
62803,657
104060,266
59160,30
85152,467
1007,663
24867,907
4673,439
72487,616
81725,361
23429,225
111068,866
89008,371
86765,284
16899,28
87421,445
6546,226
1017,663
37893,275
69691,167
32399,831
51914,361
2136,267
75940,635
105974,755
71556,220
109650,53
47811,107
7714,761
60794,433
31362,649
71609,156
109314,494
86517,706
16964,851
61369,38
71009,156
89809,71
68192,400
76103,635
81945,361
43484,460
99932,15
66943,749
61126,517
87858,445
40766,137
33289,413
100524,630
94287,846
29830,427
20832,261
108755,631
39063,458
54554,91
45702,461
58777,517
50229,453
27120,558
244,267
25614,107
103721,746
56856,533
85267,701
27159,713
86328,445
86812,561
27524,16
93477,666
106709,228
69372,80
75456,255
60,912
26336,171
52823,239
59115,30
32873,395
42252,761
90904,852
90687,638
15969,144
47262,126
15755,612
24445,13
33792,395
46357,121
59671,433
87446,706
50758,361
101884,17
20228,218
105882,626
105427,193
61000,517
47127,657
57078,533
58472,780
58971,654
29289,430
10615,162
75225,140
29866,658
15950,144
51983,247
23495,30
58662,286
50117,361
105444,610
17092,144
105786,444
109423,35
106543,444
101270,7
4804,109
46204,663
65332,215
21106,550
108411,128
31321,183
70316,220
101564,15
61610,657
58538,567
51717,453
56394,533
98843,850
87504,445
109497,822
82972,396
42832,354
99034,720
14106,193
5374,835
89072,852
41129,761
15818,609
16316,707
57809,536
63845,508
7256,361
64986,267
29376,164
59221,517
74851,208
31994,649
85767,445
7660,459
81780,361
39854,458
79958,466
16765,436
90765,859
6351,134
42106,460
98829,836
72491,616
17979,609
552,418
8188,761
64533,267
52199,169
24664,540
65522,277
51013,453
56622,534
6836,832
4100,835
58274,533
40853,460
66800,740
38251,275
91158,512
108961,631
27912,558
26986,171
15629,628
51817,697
83576,108
64798,566
102860,855
38764,458
47836,55
95682,846
92288,364
29211,427
107433,485
15731,454
66789,569
60866,433
22691,224
40457,691
92695,565
90876,71
77004,328
86230,445
111389,494
22671,224
71587,220
102462,15
11365,463
42024,460
47303,121
109593,128
17777,612
56915,792
60404,683
83570,361
44534,168
22561,12
49370,363
23649,10
24719,540
21568,550
53370,547
53257,238
84769,108
101012,855
87720,445
73584,140
34687,395
82868,587
105521,234
87304,284
40493,460
34308,395
10805,249
93155,666
26782,907
14750,86
38441,613
18924,550
90300,374
53690,11
74525,428
66635,269
59731,156
103784,547
28673,686
89826,71
20960,550
14260,175
50246,173
35031,385
93427,666
66043,267
23028,225
522,246
72138,705
53748,174
19410,18
87230,706
2627,41
20459,604
49509,248
67043,250
9605,262
19150,160
25592,166
65676,568
11231,463
24572,558
52909,91
24417,607
56853,533
51545,361
25825,166
12713,482
64577,711
41467,691
10699,459
28772,430
4886,439
107124,755
23282,514
38261,458
110454,274
25291,540
9803,459
57186,533
107541,444
110068,53
93799,666
57472,810
19253,218
88665,309
69732,80
29209,427
92165,364
86520,561
2359,418
100913,625
50431,453
9840,700
19797,654
20870,218
29520,587
38484,189
17428,851
65677,568
16656,436
75125,255
21910,604
81578,473
95670,846
42838,510
68207,522
16190,612
62948,368
101418,211
95134,330
92408,38
91640,666
105523,234
52519,423
99850,892
34914,395
41037,305
108517,538
43949,168
9533,925
85572,133
55078,452
86431,284
46972,107
41630,460
31621,779
107526,734
22761,224
98010,928
86550,600
69824,80
85681,600
34292,395
9239,925
86308,445
77456,112
78062,549
75823,635
59825,433
41200,135
9594,459
48133,603
52777,453
62328,508
88092,590
9988,596
12613,456
59842,237
54221,270
20763,550
65310,624
22037,665
429,418
20000,654
16597,170
27203,171
40984,108
57653,536
58083,729
64407,33
57324,529
33612,455
16755,436
99818,892
103427,610
85567,133
98314,3
54552,91
64714,269
44522,168
33403,503
15978,851
78661,226
69960,80
85452,570
36844,458
21308,826
50306,453
90083,90
34947,395
17164,144
47780,39
57627,317
7046,737
84819,467
11760,911
8598,741
87843,133
637,246
8514,210
75017,705
109201,407
38254,275
16638,436
99671,17
16474,612
21054,550
103505,610
58588,517
12843,400
100324,627
65059,569
66848,569
16567,851
97259,487
27303,171
83475,361
57411,340
38093,195
24034,790
69679,98
102309,178
86357,284
89695,638
48283,107
33603,906
54692,11
8355,761
42444,305
106339,667
88015,600
83492,361
87525,445
31110,375
2777,267
78100,635
7069,361
14340,400
55723,664
96017,846
35925,775
40385,460
28318,864
16758,436
76092,635
42526,780
41867,595
53003,174
78848,466
63911,508
43313,580
35292,395
19767,160
48724,107
23613,225
43253,187
19643,160
42850,354
37607,200
12393,456
2906,244
76176,839
100451,630
97508,836
80754,466
65172,267
36900,130
16556,735
30392,649
100901,625
76292,159
35076,395
56289,477
106509,667
90158,852
109971,193
82009,692
15430,175
48362,107
103101,746
54392,91
94007,846
81566,473
2306,246
80490,233
65184,277
89902,512
16401,313
81089,227
63632,657
16391,313
60880,433
109235,407
69411,83
60128,237
20405,604
99275,855
32137,172
24452,13
42971,460
91686,666
88131,68
97785,3
43545,461
16104,612
74837,616
108008,407
1247,663
86439,284
7262,692
41851,135
97007,3
25606,171
53172,11
19662,160
29656,658
14210,228
3481,439
95437,272
25671,732
33812,395
78266,366
41382,32
53485,664
3529,698
25136,540
2504,418
85133,467
71769,80
72287,104
98172,203
15899,147
102052,398
40565,834
57648,536
49892,462
44793,461
83172,142
83877,473
106657,228
27391,805
106282,894
70024,220
10513,249
44708,136
39502,458
15805,8
47398,518
85903,332
61653,657
12525,361
8115,717
13149,400
102672,17
74648,428
34673,395
17386,851
73782,428
69706,80
91941,666
94998,332
5880,761
23085,607
94751,519
94494,846
86982,84
90527,416
23064,225
103727,746
77088,146
3841,147
108991,631
84669,467
41361,620
98498,720
66450,568
38636,458
38345,200
21258,826
38626,176
62221,731
90017,451
3628,361
50504,462
24830,51
6314,911
94686,846
46852,141
25939,171
96523,76
39505,458
71150,83
912,480
106600,513
78761,403
33184,385
65936,267
2491,902
45461,461
996,663
85103,701
93912,671
100282,855
102440,855
68584,847
101780,855
58507,780
31075,375
107437,485
93365,125
54396,270
98013,928
2801,246
58623,156
41202,135
18792,218
104835,38
8558,120
70106,219
19964,550
72791,866
13431,400
95147,330
42809,510
13764,482
80218,596
76910,366
92528,854
83249,108
24861,907
56375,533
82051,692
6472,226
83075,361
40994,108
106072,734
29543,164
7140,925
40573,834
41836,137
9082,120
61458,368
3619,361
84293,467
22033,160
99621,625
34019,325
7233,459
48573,107
69872,83
51145,361
33923,395
59306,30
85517,84
48876,107
79821,466
29764,658
107506,444
78957,403
15992,144
25941,171
59287,433
48805,141
75120,255
36474,481
28528,305
46769,138
38249,275
70779,98
35021,395
82012,692
27577,791
65227,267
13322,454
62798,657
18224,707
95895,846
32413,831
81311,403
110010,653
12071,617
81479,361
20402,553
67666,847
64445,624
852,663
43745,77
13741,86
85780,706
17784,144
6108,761
62114,74
85423,84
60351,237
15125,400
57068,533
8058,911
56147,477
49035,361
83991,467
49693,615
52226,462
10447,249
102083,398
96709,850
85829,706
62954,368
51235,462
2479,902
70398,409
56042,70
59927,517
2638,457
84723,206
96665,542
86211,445
16183,488
89849,852
17290,707
29335,164
40812,186
38219,366
46730,141
92131,38
109329,631
26587,107
6293,361
63454,368
73246,140
5121,459
100459,840
16565,707
107155,875
98562,720
95592,846
27520,107
8168,761
91376,451
104587,537
15405,86
34537,674
66080,569
64050,657
15844,147
6143,761
49989,20
61743,731
61846,38
53208,11
43152,179
48441,107
4576,361
91117,903
9265,925
31461,658
93052,43
89061,852
97661,542
44567,461
100427,840
51320,247
92702,270
70469,893
12530,459
62770,74
54312,239
44701,136
9528,925
14994,334
16305,144
33577,503
9123,429
98889,850
11131,599
26646,907
62237,731
83597,108
107590,444
24109,10
88723,529
15418,454
40028,281
49058,248
106524,667
18394,851
77965,402
71532,156
63298,438
95973,272
62494,715
48753,107
41353,186
43363,186
93679,114
90457,182
21972,665
89325,371
11555,155
77144,146
91691,666
29401,430
58336,748
72824,140
50722,462
108683,35
52293,363
48097,154
75184,705
67541,601
47901,39
94053,40
63198,657
32539,413
19053,604
14629,789
110046,573
105229,234
109047,35
81748,361
26233,171
18760,550
65432,730
69347,587
18674,148
82371,792
76845,635
2183,267
39725,109
51988,462
50617,173
109119,212
9369,926
84333,227
49641,462
59505,433
50707,462
106102,894
50715,462
29061,686
3265,81
78589,842
50311,453
28524,305
73034,428
104499,537
75084,208
87993,133
76186,159
34534,395
65222,267
82643,227
42087,137
90202,638
72522,232
102344,178
85118,701
701,186
9313,700
57757,534
14569,400
19868,654
15047,628
55664,452
109202,407
71842,156
96667,850
102061,7
40489,460
40017,262
78998,403
35377,395
47154,657
48625,603
74997,428
61357,237
49307,109
60962,517
28079,907
77828,101
31449,658
35458,611
61459,368
83235,396
4646,459
89937,512
75363,208
34636,395
88561,660
69574,156
21570,550
43737,77
53993,174
64518,267
78765,403
20772,217
6670,761
157,267
52037,462
10928,459
19989,550
61466,368
17511,170
92864,758
110755,631
12110,361
38520,189
85783,84
61292,30
69408,83
30950,82
14182,400
78365,146
95855,40
46112,419
11332,463
95790,846
49871,462
6630,692
9662,459
66014,267
100712,625
27979,171
44898,168
96718,720
91146,512
93337,125
30870,82
3750,835
40901,305
47815,107
25899,863
57957,477
45432,419
90301,374
93688,27
39748,458
53663,576
8518,210
1170,267
48400,141
24924,895
6207,459
72004,705
19498,18
98635,3
42534,866
27602,166
59807,433
70484,409
51303,453
59921,237
80298,380
84383,688
99891,15
50971,453
24936,895
62664,731
83688,108
61474,368
44856,461
24529,558
31806,658
30933,164
6341,134
17091,144
23769,607
16264,144
67212,406
11504,754
10067,692
89556,852
65185,277
65877,568
55245,270
49101,697
29115,430
31083,48
60530,5
104446,725
81163,466
50304,453
88697,529
4517,459
109489,193
84173,688
30677,82
80639,466
58499,517
89854,852
77767,112
110168,653
19024,604
54742,412
102432,855
47974,39
78292,635
39355,275
21598,543
22069,160
70946,216
99025,850
56062,536
21905,604
37819,650
6577,323
61189,237
52586,248
54247,91
91859,666
6356,134
40291,108
86662,600
17609,639
33720,395
19756,160
87895,445
15109,400
36961,458
39718,109
49394,248
43620,461
40956,108
24499,298
45830,496
21502,550
8743,587
71240,83
64157,368
110359,128
68643,601
59652,433
33547,709
80016,466
6793,361
9629,911
24883,907
4869,109
101983,19
13113,175
51313,247
24333,606
98738,14
63522,657
18041,609
90937,90
95212,21
106401,894
110928,494
33622,503
65047,569
56777,534
4311,575
94679,846
79062,466
70161,220
33680,503
32622,413
97285,836
108820,255
28919,427
57811,536
61913,574
62541,45
33236,385
46480,107
32377,831
60356,237
66513,738
37721,262
74033,616
85035,467
51143,361
40201,4
2368,418
20049,218
20124,733
14176,400
9896,712
80878,233
58984,252
5623,459
104648,746
38450,613
18562,707
109236,407
48287,107
96204,272
55265,270
93720,666
18736,550
103616,739
62213,508
34798,376
107641,667
38443,587
74672,499
93374,758
74747,428
59081,252
39097,349
100061,840
11830,361
13921,400
51749,169
6379,717
106958,485
48464,107
33399,503
28670,183
52862,91
71133,492
74941,208
105442,193
19580,831
1465,267
110906,494
97597,850
85737,474
72032,428
101965,398
6852,832
23714,225
79388,596
108957,494
90290,374
26321,171
1946,457
94756,271
106060,734
93966,619
7593,459
77944,402
107268,424
89554,852
7264,692
87982,133
58916,654
93769,27
90767,374
80222,466
38958,458
60632,237
80988,404
92633,854
70655,216
56821,70
18773,550
84508,688
69637,219
84731,151
33469,611
14740,209
63894,508
47258,121
35519,241
14007,400
65413,624
6359,134
108166,494
29062,686
105366,725
3489,439
93520,666
12470,692
7112,361
103648,739
98672,518
92431,725
12909,454
54519,91
89333,371
102905,234
45715,461
46841,141
2514,747
70294,220
39720,109
73671,140
18907,160
71051,219
57218,533
110894,494
54469,91
84317,227
28510,305
51996,462
96094,677
33830,395
80122,466
81851,361
61384,714
102137,630
61415,715
40134,595
101826,7
24650,540
26827,732
101411,627
8395,184
13465,454
65320,730
8034,761
63653,657
63662,368
66578,267
69552,83
21290,604
84417,688
50347,361
20731,256
42213,137
87036,445
37226,425
81403,155
26957,171
89395,852
93841,677
13477,454
106928,755
6798,414
69334,80
82316,792
91834,43
41349,186
28597,686
61614,657
99320,855
25006,540
10212,587
85155,467
72772,305
76423,303
70778,98
101314,630
22507,12
91195,512
41612,460
62097,486
14104,193
21125,550
35496,689
74937,208
85287,701
58659,237
14983,334
87158,600
110920,274
21183,55
60929,285
101309,7
3960,826
30629,649
41046,780
28192,171
64482,424
93525,666
21567,256
88988,71
64672,569
84458,467
80617,466
101370,840
47666,39
26252,107
39821,458
75321,616
99713,892
28182,51
10731,830
35987,395
96023,846
83317,361
100985,178
46723,138
367,418
61657,592
57151,533
18322,797
17724,612
102064,398
52217,462
97307,150
4971,902
9945,162
41267,32
28889,658
63123,38
104373,746
88162,706
90723,638
28658,430
